"Time","SSE","SST","Rsqu","Value"
"2019-09-30 20:55:00",0.03427597170439,0.999108229962553,0.965693434728613,4.12396736309378
"2019-09-30 21:00:00",0.0339303147142809,0.9986339991341,0.966023273047281,4.14437394694134
"2019-09-30 21:05:00",0.0343321194865446,0.998272683288806,0.965608475458391,3.91609042829721
"2019-09-30 21:10:00",0.0346315645542387,0.998006237345189,0.965299250387089,3.99479324995989
"2019-09-30 21:15:00",0.0344821618834693,0.997904396512663,0.965445425429557,4.29278286845843
"2019-09-30 21:20:00",0.034473612441051,0.998149326617334,0.965462469871237,4.0017367786787
"2019-09-30 21:25:00",0.0430383269491536,0.997868060682299,0.956869721915214,3.8884499837516
"2019-09-30 21:30:00",0.0338644536803879,0.99786633005681,0.96606313625347,4.32349261954849
"2019-09-30 21:35:00",0.0340407188239672,0.998120560180215,0.96589518322534,4.20396255460378
"2019-09-30 21:40:00",0.035475798456858,0.998379827274406,0.964466631348404,4.00962805849839
"2019-09-30 21:45:00",0.0346865121247442,0.998609460560258,0.965265187748889,4.18071746347684
"2019-09-30 21:50:00",0.034852033037709,0.999082128753119,0.965115947893888,4.28165914643671
"2019-09-30 21:55:00",0.0354878363156165,0.99909889702587,0.964480156647898,4.34062392674627
"2019-09-30 22:00:00",0.034624091807525,0.998971458463492,0.965340259209427,4.52863996160663
"2019-09-30 22:05:00",0.0358956625495842,0.998907631403086,0.964065083275854,4.19166949164051
"2019-09-30 22:10:00",0.035107784823794,0.998838231084472,0.964851380602767,4.14266948657042
"2019-09-30 22:15:00",0.0352780426012947,0.998782173427924,0.964678942476299,4.44331263818282
"2019-09-30 22:20:00",0.0352530976941549,0.99859234864297,0.964697208283178,4.12384748151652
"2019-09-30 22:25:00",0.0350648048834383,0.998082770393606,0.964867838696775,4.35946496493702
"2019-09-30 22:30:00",0.0334010443624013,0.997622120618412,0.966519342672858,4.42938184235035
"2019-09-30 22:35:00",0.0339816808032286,0.99758426563771,0.965936029693185,4.5499692331003
"2019-09-30 22:40:00",0.0349708380990431,0.997262629785352,0.964933171007751,4.45334030929557
"2019-09-30 22:45:00",0.0334358894778609,0.996995607085554,0.966463353258294,4.36021337353072
"2019-09-30 22:50:00",0.0342007098276076,0.996768194664628,0.965688401766155,4.22122789519223
"2019-09-30 22:55:00",0.0342796832758235,0.996810712124555,0.965610639152581,4.80685209915683
"2019-09-30 23:00:00",0.0345236500428274,0.996371756326881,0.965350633612801,4.37329878616822
"2019-09-30 23:05:00",0.040425840625394,0.996304528761112,0.959424212719716,3.9211946801066
"2019-09-30 23:10:00",0.0499082518103339,0.996124195680981,0.949897560939964,3.52384211042405
"2019-09-30 23:15:00",0.0340097287501481,0.995984395454874,0.965853151007837,4.18504095617173
