"Time","Value"
"2019-10-01 15:25:00",4.02548697193821
"2019-10-01 15:30:00",4.03291426180281
"2019-10-01 15:35:00",4.04037904075241
"2019-10-01 15:40:00",4.0469820856127
"2019-10-01 15:45:00",4.0536739319183
"2019-10-01 15:50:00",4.06180101125389
"2019-10-01 15:55:00",4.06925349944144
"2019-10-01 16:00:00",4.07651992856509
"2019-10-01 16:05:00",4.08343349054752
"2019-10-01 16:10:00",4.08979182352359
"2019-10-01 16:15:00",4.09677139739783
"2019-10-01 16:20:00",4.10230192974139
"2019-10-01 16:25:00",4.09090855299824
"2019-10-01 16:30:00",4.11403890296939
"2019-10-01 16:35:00",4.11960442406345
"2019-10-01 16:40:00",4.12534241504947
"2019-10-01 16:45:00",3.40938970750119
"2019-10-01 16:50:00",4.13564505871858
"2019-10-01 16:55:00",4.13961394363231
"2019-10-01 17:00:00",4.14356545801854
"2019-10-01 17:05:00",3.01273927525902
"2019-10-01 17:10:00",4.15473818905565
"2019-10-01 17:15:00",4.15922162255957
"2019-10-01 17:20:00",4.16305050553428
"2019-10-01 17:25:00",4.16739687418914
"2019-10-01 17:30:00",3.14939207327152
"2019-10-01 17:35:00",4.169481252407
"2019-10-01 17:40:00",4.17125390578732
"2019-10-01 17:45:00",4.17039748295255
"2019-10-01 17:50:00",3.22883159545696
"2019-10-01 17:55:00",3.95934889154115
"2019-10-01 18:00:00",3.57296716751146
"2019-10-01 18:05:00",4.17904448277085
"2019-10-01 18:10:00",3.92058357870149
"2019-10-01 18:15:00",3.73675862663008
"2019-10-01 18:20:00",3.03217722930098
"2019-10-01 18:25:00",4.18162058688667
"2019-10-01 18:30:00",4.18126929228964
"2019-10-01 18:35:00",4.18043594193012
"2019-10-01 18:40:00",4.17889136378342
"2019-10-01 18:45:00",3.9181977076357
"2019-10-01 18:50:00",4.17774259862816
"2019-10-01 18:55:00",4.15864583418724
"2019-10-01 19:00:00",4.15595597815801
"2019-10-01 19:05:00",4.04183961500402
"2019-10-01 19:10:00",4.13084822897058
"2019-10-01 19:15:00",4.16675067137537
"2019-10-01 19:20:00",4.17130332545377
"2019-10-01 19:25:00",3.98431159981581
"2019-10-01 19:30:00",4.15974039239044
"2019-10-01 19:35:00",2.19561446733531
"2019-10-01 19:40:00",4.16786784366773
"2019-10-01 19:45:00",3.06302738540194
"2019-10-01 19:50:00",3.47953892723352
"2019-10-01 19:55:00",4.16465250752958
"2019-10-01 20:00:00",4.16434604378268
"2019-10-01 20:05:00",4.14042734306755
"2019-10-01 20:10:00",4.15788630662348
"2019-10-01 20:15:00",4.16183883432347
"2019-10-01 20:20:00",2.29356818287217
"2019-10-01 20:25:00",4.16112607151477
"2019-10-01 20:30:00",4.16204043935777
"2019-10-01 20:35:00",4.14912770800404
"2019-10-01 20:40:00",4.16244331015721
"2019-10-01 20:45:00",4.16492193098345
"2019-10-01 20:50:00",4.16573890551443
"2019-10-01 20:55:00",4.16725973099951
"2019-10-01 21:00:00",3.28797518992952
"2019-10-01 21:05:00",4.16999711873348
"2019-10-01 21:10:00",4.17191845945273
"2019-10-01 21:15:00",4.17427368570161
"2019-10-01 21:20:00",4.17784978723942
"2019-10-01 21:25:00",4.18162740663791
"2019-10-01 21:30:00",4.18438942984018
"2019-10-01 21:35:00",4.18639304850436
"2019-10-01 21:40:00",4.18811777002681
"2019-10-01 21:45:00",4.19151718260614
"2019-10-01 21:50:00",4.19364935375957
"2019-10-01 21:55:00",4.19451958984303
"2019-10-01 22:00:00",4.1994836692428
"2019-10-01 22:05:00",4.20189865677666
"2019-10-01 22:10:00",4.20577970608892
"2019-10-01 22:15:00",4.21103802599465
"2019-10-01 22:20:00",4.21507094350281
"2019-10-01 22:25:00",4.21804442357921
"2019-10-01 22:30:00",4.21824503964289
"2019-10-01 22:35:00",4.22616957661699
"2019-10-01 22:40:00",4.23063903395408
"2019-10-01 22:45:00",4.23471761070824
"2019-10-01 22:50:00",4.21134553477534
"2019-10-01 22:55:00",4.24293889148876
"2019-10-01 23:00:00",4.24487985019822
"2019-10-01 23:05:00",4.25042545433951
"2019-10-01 23:10:00",4.25437571822189
"2019-10-01 23:15:00",4.25808284674649
"2019-10-01 23:20:00",4.26142167645799
"2019-10-01 23:25:00",4.26352307295381
"2019-10-01 23:30:00",4.26805987224835
"2019-10-01 23:35:00",3.45929155746911
"2019-10-01 23:40:00",4.27484561471469
"2019-10-01 23:45:00",4.18735917592166
"2019-10-01 23:50:00",4.28110177545479
"2019-10-01 23:55:00",4.28427330291083
"2019-10-02 00:00:00",3.82189518840218
"2019-10-02 00:05:00",4.2871429433849
"2019-10-02 00:10:00",3.29315573739616
"2019-10-02 00:15:00",3.96889750269651
"2019-10-02 00:20:00",3.47282727979785
"2019-10-02 00:25:00",2.2681196911178
"2019-10-02 00:30:00",3.08271247623558
"2019-10-02 00:35:00",3.81313966212558
"2019-10-02 00:40:00",2.27145164542759
"2019-10-02 00:45:00",2.28871131293323
"2019-10-02 00:50:00",2.7661720894684
"2019-10-02 00:55:00",2.27607691123728
"2019-10-02 01:00:00",2.37661906204902
"2019-10-02 01:05:00",2.27905799319809
"2019-10-02 01:10:00",2.28022584262525
"2019-10-02 01:15:00",2.28118275419864
"2019-10-02 01:20:00",2.28240734434454
"2019-10-02 01:25:00",2.28391480138252
"2019-10-02 01:30:00",2.2850000019541
"2019-10-02 01:35:00",2.28594091908967
"2019-10-02 01:40:00",2.28702954059631
"2019-10-02 01:45:00",2.28794601676967
"2019-10-02 01:50:00",2.28913597144006
