"Time","SSE","SST","Rsqu","Value"
"2019-09-30 20:55:00",0.0326097327979451,0.999108229962553,0.967361160863256,4.31853635187612
"2019-09-30 21:00:00",0.0324010516542111,0.9986339991341,0.96755462793946,4.32932339400789
"2019-09-30 21:05:00",0.0324195880034908,0.998272683288806,0.967524316205183,4.11157819135097
"2019-09-30 21:10:00",0.0322621991679839,0.998006237345189,0.967673349162822,4.24093621860025
"2019-09-30 21:15:00",0.0322202361892022,0.997904396512663,0.967712101177426,4.58557104336667
"2019-09-30 21:20:00",0.0323061828286977,0.998149326617334,0.967633918125075,4.25204869223135
"2019-09-30 21:25:00",0.0413527083301696,0.997868060682299,0.95855894184859,3.93468038723466
"2019-09-30 21:30:00",0.0320218545461612,0.99786633005681,0.967909675292543,4.56308227111226
"2019-09-30 21:35:00",0.0320908697838827,0.998120560180215,0.967848703789762,4.4243916023132
"2019-09-30 21:40:00",0.0321893483410865,0.998379827274406,0.967758414721816,4.28990932495675
"2019-09-30 21:45:00",0.0322147927817564,0.998609460560258,0.967740348901078,4.42638151923781
"2019-09-30 21:50:00",0.0323049289257016,0.999082128753119,0.967665392067398,4.52958904053848
"2019-09-30 21:55:00",0.0323553720819331,0.99909889702587,0.967615446100232,4.63588669119664
"2019-09-30 22:00:00",0.0325800911182234,0.998971458463492,0.967386364402908,4.7498053373581
"2019-09-30 22:05:00",0.0348848445235164,0.998907631403086,0.965077006695287,4.24872156560908
"2019-09-30 22:10:00",0.0329479385110559,0.998838231084472,0.967013739076364,4.30506986354956
"2019-09-30 22:15:00",0.0322432707191691,0.998782173427924,0.967717414690626,4.72650565018175
"2019-09-30 22:20:00",0.0320469640067136,0.99859234864297,0.967907861450908,4.38489305252042
"2019-09-30 22:25:00",0.031872803385806,0.998082770393606,0.968065971749781,4.63356953221355
"2019-09-30 22:30:00",0.0317765454691968,0.997622120618412,0.968147713635801,4.59324726403177
"2019-09-30 22:35:00",0.0316832626941024,0.99758426563771,0.968240013615443,4.77549901425876
"2019-09-30 22:40:00",0.0314904482779238,0.997262629785352,0.968423114095129,4.75218534587232
"2019-09-30 22:45:00",0.0313809082044075,0.996995607085554,0.968524527107857,4.55349432419708
"2019-09-30 22:50:00",0.0315631423042283,0.996768194664628,0.968334521031895,4.4237740517402
"2019-09-30 22:55:00",0.0318045647580822,0.996810712124555,0.968093676792161,5.02870758198448
"2019-09-30 23:00:00",0.0324586112777658,0.996371756326881,0.967423192125172,4.50857698005
"2019-09-30 23:05:00",0.0388804438341191,0.996304528761112,0.960975341663391,3.96569640305181
"2019-09-30 23:10:00",0.0465725625755358,0.996124195680981,0.953246228956724,3.59079287220871
"2019-09-30 23:15:00",0.0322828219750957,0.995984395454874,0.967587020316366,4.30114562101634
"2019-09-30 23:20:00",0.0307863130983583,0.995861479179751,0.969085747624543,4.4036375619619
"2019-09-30 23:25:00",0.0304135277835907,0.995831981126835,0.969459177491793,4.22195197633121
"2019-09-30 23:30:00",0.0303033634488591,0.996115723873839,0.969578470932061,4.14609217371672
"2019-09-30 23:35:00",0.0301786231168498,0.99605116347957,0.9697017339838,4.15500786919568
"2019-09-30 23:40:00",0.0301659663598308,0.996290332887484,0.969721711268238,3.91509573462338
"2019-09-30 23:45:00",0.0325223727776766,0.996563656677108,0.967365483820554,3.90385379546022
"2019-09-30 23:50:00",0.0321499289117372,0.996916828747983,0.967750640791054,3.69935356044066
"2019-09-30 23:55:00",0.0309172309669847,0.99683749662012,0.968984682988137,3.67817318319539
"2019-10-01 00:00:00",0.0303713129541892,0.996935908811679,0.969535340551239,3.66701747962643
"2019-10-01 00:05:00",0.0302435213698412,0.99718508758946,0.969671105448488,3.61780552514512
"2019-10-01 00:10:00",0.030343840122672,0.99753071334312,0.969581046761981,3.197186312832
"2019-10-01 00:15:00",0.0302811348196438,0.997510109711767,0.96964328027874,3.41048514304021
"2019-10-01 00:20:00",0.0303315439402186,0.997580913603334,0.96959490350446,3.02571327410509
"2019-10-01 00:25:00",0.0300228103398039,0.997585606703118,0.96990452735277,3.27219475339952
"2019-10-01 00:30:00",0.0299542021927565,0.998011905304761,0.969986127386317,3.24808877981927
"2019-10-01 00:35:00",0.0298082109295528,0.997927467761793,0.970129882288531,2.89016410882987
"2019-10-01 00:40:00",0.0297653274180091,0.998225254684995,0.970181752787449,3.14894580321551
"2019-10-01 00:45:00",0.0297435596021331,0.998543746909322,0.970213063078914,2.76456603101393
"2019-10-01 00:50:00",0.0298294871525592,0.999067813254361,0.970142680249709,2.70018144403636
"2019-10-01 00:55:00",0.0298673758341337,0.999104330843141,0.970105848896753,2.59562236898955
"2019-10-01 01:00:00",0.029904867717091,0.999511234529658,0.970080508668656,2.55857171332226
"2019-10-01 01:05:00",0.0299698378825107,0.999703138794322,0.970021262593358,2.36711615292519
"2019-10-01 01:10:00",0.0298114951169018,0.999373535044793,0.970169817319041,2.36452410985048
"2019-10-01 01:15:00",0.0298048573882052,0.999706676087051,0.970186397569271,2.22137012428623
"2019-10-01 01:20:00",0.0296881504953167,0.999630668675659,0.970300880689617,2.03731738994687
"2019-10-01 01:25:00",0.0296227709076231,0.99965164133372,0.970366906147325,1.98708758553277
"2019-10-01 01:30:00",0.0298903256674156,0.999782459405063,0.970103170558521,1.72336889126414
"2019-10-01 01:35:00",0.0303499006203684,0.999935836365047,0.96964815189473,1.68785022743751
"2019-10-01 01:40:00",0.0304404856794604,0.999799209766765,0.969553400940813,1.57208370700663
"2019-10-01 01:45:00",0.0312729838706459,1.00028709025273,0.968735991721392,1.5715292116768
