Tagname,TimeStamp,Value
WWSCADA2.NIF11010_INFL_FLOW.F_CV,8/29/2019 15:32:07,13.44389
WWSCADA2.NIF11010_INFL_FLOW.F_CV,8/29/2019 15:32:22,13.49161
WWSCADA2.NIF11010_INFL_FLOW.F_CV,8/29/2019 15:32:31,13.52472
WWSCADA2.NIF11010_INFL_FLOW.F_CV,8/29/2019 15:32:37,13.55649
WWSCADA2.NIF11010_INFL_FLOW.F_CV,8/29/2019 15:32:46,13.5062
WWSCADA2.NIF11010_INFL_FLOW.F_CV,8/29/2019 15:32:52,13.551
WWSCADA2.NIF11010_INFL_FLOW.F_CV,8/29/2019 15:32:55,13.61309
WWSCADA2.NIF11010_INFL_FLOW.F_CV,8/29/2019 15:33:01,13.57411
WWSCADA2.NIF11010_INFL_FLOW.F_CV,8/29/2019 15:33:10,13.62893
WWSCADA2.NIF11010_INFL_FLOW.F_CV,8/29/2019 15:33:13,13.67792
WWSCADA2.NIF11010_INFL_FLOW.F_CV,8/29/2019 15:33:22,13.61613
WWSCADA2.NIF11010_INFL_FLOW.F_CV,8/29/2019 15:33:25,13.53174
WWSCADA2.NIF11010_INFL_FLOW.F_CV,8/29/2019 15:33:28,13.47685
WWSCADA2.NIF11010_INFL_FLOW.F_CV,8/29/2019 15:33:31,13.44018
WWSCADA2.NIF11010_INFL_FLOW.F_CV,8/29/2019 15:33:34,13.4084
WWSCADA2.NIF11010_INFL_FLOW.F_CV,8/29/2019 15:33:40,13.45522
WWSCADA2.NIF11010_INFL_FLOW.F_CV,8/29/2019 15:33:49,13.49856
WWSCADA2.NIF11010_INFL_FLOW.F_CV,8/29/2019 15:33:52,13.54018
WWSCADA2.NIF11010_INFL_FLOW.F_CV,8/29/2019 15:34:26,13.62976
WWSCADA2.NIF11010_INFL_FLOW.F_CV,8/29/2019 15:34:29,13.67067
WWSCADA2.NIF11010_INFL_FLOW.F_CV,8/29/2019 15:34:35,13.63288
WWSCADA2.NIF11010_INFL_FLOW.F_CV,8/29/2019 15:34:44,13.58945
WWSCADA2.NIF11010_INFL_FLOW.F_CV,8/29/2019 15:34:50,13.52313
WWSCADA2.NIF11010_INFL_FLOW.F_CV,8/29/2019 15:34:53,13.4917
WWSCADA2.NIF11010_INFL_FLOW.F_CV,8/29/2019 15:35:05,13.57205
WWSCADA2.NIF11010_INFL_FLOW.F_CV,8/29/2019 15:35:08,13.61645
WWSCADA2.NIF11010_INFL_FLOW.F_CV,8/29/2019 15:35:17,13.579
WWSCADA2.NIF11010_INFL_FLOW.F_CV,8/29/2019 15:35:23,13.5342
WWSCADA2.NIF11010_INFL_FLOW.F_CV,8/29/2019 15:35:38,13.60626
WWSCADA2.NIF11010_INFL_FLOW.F_CV,8/29/2019 15:35:41,13.66137
WWSCADA2.NIF11010_INFL_FLOW.F_CV,8/29/2019 15:35:53,13.62628
WWSCADA2.NIF11010_INFL_FLOW.F_CV,8/29/2019 15:36:02,13.67394
WWSCADA2.NIF11010_INFL_FLOW.F_CV,8/29/2019 15:36:14,13.60703
WWSCADA2.NIF11010_INFL_FLOW.F_CV,8/29/2019 15:36:17,13.54336
WWSCADA2.NIF11010_INFL_FLOW.F_CV,8/29/2019 15:36:20,13.47764
WWSCADA2.NIF11010_INFL_FLOW.F_CV,8/29/2019 15:36:38,13.5098
WWSCADA2.NIF11010_INFL_FLOW.F_CV,8/29/2019 15:36:44,13.54176
WWSCADA2.NIF11010_INFL_FLOW.F_CV,8/29/2019 15:36:47,13.58735
WWSCADA2.NIF11010_INFL_FLOW.F_CV,8/29/2019 15:36:50,13.62516
WWSCADA2.NIF11010_INFL_FLOW.F_CV,8/29/2019 15:37:05,13.56841
WWSCADA2.NIF11010_INFL_FLOW.F_CV,8/29/2019 15:37:11,13.61358
WWSCADA2.NIF11010_INFL_FLOW.F_CV,8/29/2019 15:37:18,13.66162
WWSCADA2.NIF11010_INFL_FLOW.F_CV,8/29/2019 15:37:24,13.70102
WWSCADA2.NIF11010_INFL_FLOW.F_CV,8/29/2019 15:37:27,13.66505
WWSCADA2.NIF11010_INFL_FLOW.F_CV,8/29/2019 15:37:33,13.62954
WWSCADA2.NIF11010_INFL_FLOW.F_CV,8/29/2019 15:37:45,13.67406
WWSCADA2.NIF11010_INFL_FLOW.F_CV,8/29/2019 15:37:54,13.56716
WWSCADA2.NIF11010_INFL_FLOW.F_CV,8/29/2019 15:37:57,13.43471
WWSCADA2.NIF11010_INFL_FLOW.F_CV,8/29/2019 15:38:00,13.35515
WWSCADA2.NIF11010_INFL_FLOW.F_CV,8/29/2019 15:38:09,13.40047
WWSCADA2.NIF11010_INFL_FLOW.F_CV,8/29/2019 15:38:15,13.43316
WWSCADA2.NIF11010_INFL_FLOW.F_CV,8/29/2019 15:38:24,13.50549
WWSCADA2.NIF11010_INFL_FLOW.F_CV,8/29/2019 15:38:27,13.54037
WWSCADA2.NIF11010_INFL_FLOW.F_CV,8/29/2019 15:38:36,13.44766
