Tagname,TimeStamp,Value
WWSCADA2.BASIN3_7_DO_PVENG.F_CV,10/3/2019 16:41:47,1.235
WWSCADA2.BASIN3_7_DO_PVENG.F_CV,10/3/2019 16:41:53,1.2275
WWSCADA2.BASIN3_7_DO_PVENG.F_CV,10/3/2019 16:42:05,1.22
WWSCADA2.BASIN3_7_DO_PVENG.F_CV,10/3/2019 16:42:23,1.23
WWSCADA2.BASIN3_7_DO_PVENG.F_CV,10/3/2019 16:42:35,1.2375
WWSCADA2.BASIN3_7_DO_PVENG.F_CV,10/3/2019 16:43:05,1.23
WWSCADA2.BASIN3_7_DO_PVENG.F_CV,10/3/2019 16:43:11,1.22
WWSCADA2.BASIN3_7_DO_PVENG.F_CV,10/3/2019 16:43:29,1.2125
WWSCADA2.BASIN3_7_DO_PVENG.F_CV,10/3/2019 16:43:38,1.2075
WWSCADA2.BASIN3_7_DO_PVENG.F_CV,10/3/2019 16:43:44,1.2
WWSCADA2.BASIN3_7_DO_PVENG.F_CV,10/3/2019 16:43:50,1.1925
WWSCADA2.BASIN3_7_DO_PVENG.F_CV,10/3/2019 16:43:56,1.185
WWSCADA2.BASIN3_7_DO_PVENG.F_CV,10/3/2019 16:44:21,1.195
WWSCADA2.BASIN3_7_DO_PVENG.F_CV,10/3/2019 16:44:27,1.2075
WWSCADA2.BASIN3_7_DO_PVENG.F_CV,10/3/2019 16:44:30,1.2125
WWSCADA2.BASIN3_7_DO_PVENG.F_CV,10/3/2019 16:44:36,1.22
WWSCADA2.BASIN3_7_DO_PVENG.F_CV,10/3/2019 16:44:45,1.2275
WWSCADA2.BASIN3_7_DO_PVENG.F_CV,10/3/2019 16:45:15,1.22
WWSCADA2.BASIN3_7_DO_PVENG.F_CV,10/3/2019 16:45:24,1.2125
WWSCADA2.BASIN3_7_DO_PVENG.F_CV,10/3/2019 16:45:36,1.2075
WWSCADA2.BASIN3_7_DO_PVENG.F_CV,10/3/2019 16:45:42,1.2125
WWSCADA2.BASIN3_7_DO_PVENG.F_CV,10/3/2019 16:45:48,1.22
WWSCADA2.BASIN3_7_DO_PVENG.F_CV,10/3/2019 16:45:54,1.23
WWSCADA2.BASIN3_7_DO_PVENG.F_CV,10/3/2019 16:46:00,1.24
WWSCADA2.BASIN3_7_DO_PVENG.F_CV,10/3/2019 16:46:06,1.25
WWSCADA2.BASIN3_7_DO_PVENG.F_CV,10/3/2019 16:46:12,1.26
WWSCADA2.BASIN3_7_DO_PVENG.F_CV,10/3/2019 16:46:51,1.255
WWSCADA2.BASIN3_7_DO_PVENG.F_CV,10/3/2019 16:47:09,1.2475
WWSCADA2.BASIN3_7_DO_PVENG.F_CV,10/3/2019 16:47:58,1.24
WWSCADA2.BASIN3_7_DO_PVENG.F_CV,10/3/2019 16:48:25,1.2475
WWSCADA2.BASIN3_7_DO_PVENG.F_CV,10/3/2019 16:48:34,1.255
WWSCADA2.BASIN3_7_DO_PVENG.F_CV,10/3/2019 16:48:37,1.26
WWSCADA2.BASIN3_7_DO_PVENG.F_CV,10/3/2019 16:49:13,1.2675
WWSCADA2.BASIN3_7_DO_PVENG.F_CV,10/3/2019 16:49:34,1.26
WWSCADA2.BASIN3_7_DO_PVENG.F_CV,10/3/2019 16:49:37,1.255
WWSCADA2.BASIN3_7_DO_PVENG.F_CV,10/3/2019 16:49:46,1.2475
WWSCADA2.BASIN3_7_DO_PVENG.F_CV,10/3/2019 16:49:55,1.24
WWSCADA2.BASIN3_7_DO_PVENG.F_CV,10/3/2019 16:50:41,1.25
WWSCADA2.BASIN3_7_DO_PVENG.F_CV,10/3/2019 16:51:02,1.2575
WWSCADA2.BASIN3_7_DO_PVENG.F_CV,10/3/2019 16:51:11,1.265
WWSCADA2.BASIN3_7_DO_PVENG.F_CV,10/3/2019 16:52:11,1.2575
WWSCADA2.BASIN3_7_DO_PVENG.F_CV,10/3/2019 16:52:20,1.2525
WWSCADA2.BASIN3_7_DO_PVENG.F_CV,10/3/2019 16:52:32,1.245
WWSCADA2.BASIN3_7_DO_PVENG.F_CV,10/3/2019 16:52:41,1.2375
WWSCADA2.BASIN3_7_DO_PVENG.F_CV,10/3/2019 16:52:47,1.23
WWSCADA2.BASIN3_7_DO_PVENG.F_CV,10/3/2019 16:52:53,1.2225
WWSCADA2.BASIN3_7_DO_PVENG.F_CV,10/3/2019 16:53:02,1.215
WWSCADA2.BASIN3_7_DO_PVENG.F_CV,10/3/2019 16:53:11,1.2075
WWSCADA2.BASIN3_7_DO_PVENG.F_CV,10/3/2019 16:53:29,1.2
WWSCADA2.BASIN3_7_DO_PVENG.F_CV,10/3/2019 16:54:21,1.1925
WWSCADA2.BASIN3_7_DO_PVENG.F_CV,10/3/2019 16:54:33,1.185
WWSCADA2.BASIN3_7_DO_PVENG.F_CV,10/3/2019 16:54:54,1.195
WWSCADA2.BASIN3_7_DO_PVENG.F_CV,10/3/2019 16:55:00,1.2025
WWSCADA2.BASIN3_7_DO_PVENG.F_CV,10/3/2019 16:55:09,1.21
WWSCADA2.BASIN3_7_DO_PVENG.F_CV,10/3/2019 16:56:00,1.2175
WWSCADA2.BASIN3_7_DO_PVENG.F_CV,10/3/2019 16:56:30,1.21
WWSCADA2.BASIN3_7_DO_PVENG.F_CV,10/3/2019 16:56:39,1.205
WWSCADA2.BASIN3_7_DO_PVENG.F_CV,10/3/2019 16:56:48,1.21
WWSCADA2.BASIN3_7_DO_PVENG.F_CV,10/3/2019 16:57:01,1.22
WWSCADA2.BASIN3_7_DO_PVENG.F_CV,10/3/2019 16:57:16,1.2275
WWSCADA2.BASIN3_7_DO_PVENG.F_CV,10/3/2019 16:57:25,1.235
WWSCADA2.BASIN3_7_DO_PVENG.F_CV,10/3/2019 16:57:37,1.2425
WWSCADA2.BASIN3_7_DO_PVENG.F_CV,10/3/2019 16:58:13,1.2375
WWSCADA2.BASIN3_7_DO_PVENG.F_CV,10/3/2019 16:58:25,1.2425
