Tagname,TimeStamp,Value
WWSCADA2.BASIN3_8_FLOW_PVENG.F_CV,9/27/2019 16:47:15,168.6
WWSCADA2.BASIN3_8_FLOW_PVENG.F_CV,9/27/2019 16:47:18,162.6
WWSCADA2.BASIN3_8_FLOW_PVENG.F_CV,9/27/2019 16:47:21,165
WWSCADA2.BASIN3_8_FLOW_PVENG.F_CV,9/27/2019 16:47:24,169.2
WWSCADA2.BASIN3_8_FLOW_PVENG.F_CV,9/27/2019 16:47:27,163.2
WWSCADA2.BASIN3_8_FLOW_PVENG.F_CV,9/27/2019 16:47:30,169.2
WWSCADA2.BASIN3_8_FLOW_PVENG.F_CV,9/27/2019 16:47:33,163.2
WWSCADA2.BASIN3_8_FLOW_PVENG.F_CV,9/27/2019 16:47:36,169.2
WWSCADA2.BASIN3_8_FLOW_PVENG.F_CV,9/27/2019 16:47:41,169.2
WWSCADA2.BASIN3_8_FLOW_PVENG.F_CV,9/27/2019 16:47:42,162.6
WWSCADA2.BASIN3_8_FLOW_PVENG.F_CV,9/27/2019 16:47:45,169.2
WWSCADA2.BASIN3_8_FLOW_PVENG.F_CV,9/27/2019 16:47:48,165.6
WWSCADA2.BASIN3_8_FLOW_PVENG.F_CV,9/27/2019 16:47:51,169.2
WWSCADA2.BASIN3_8_FLOW_PVENG.F_CV,9/27/2019 16:47:54,166.2
WWSCADA2.BASIN3_8_FLOW_PVENG.F_CV,9/27/2019 16:48:00,170.4
WWSCADA2.BASIN3_8_FLOW_PVENG.F_CV,9/27/2019 16:48:03,168.6
WWSCADA2.BASIN3_8_FLOW_PVENG.F_CV,9/27/2019 16:48:06,166.2
WWSCADA2.BASIN3_8_FLOW_PVENG.F_CV,9/27/2019 16:48:09,162.6
WWSCADA2.BASIN3_8_FLOW_PVENG.F_CV,9/27/2019 16:48:12,169.2
WWSCADA2.BASIN3_8_FLOW_PVENG.F_CV,9/27/2019 16:48:16,172.2
WWSCADA2.BASIN3_8_FLOW_PVENG.F_CV,9/27/2019 16:48:19,162.6
