Tagname,TimeStamp,Value
WWSCADA2.NIF31053_PE_TO_ABAS_FLOW.F_CV,10/3/2019 16:43:32,14.13
WWSCADA2.NIF31053_PE_TO_ABAS_FLOW.F_CV,10/3/2019 16:43:35,14.085
WWSCADA2.NIF31053_PE_TO_ABAS_FLOW.F_CV,10/3/2019 16:43:38,14.04
WWSCADA2.NIF31053_PE_TO_ABAS_FLOW.F_CV,10/3/2019 16:43:41,14.085
WWSCADA2.NIF31053_PE_TO_ABAS_FLOW.F_CV,10/3/2019 16:43:44,14.175
WWSCADA2.NIF31053_PE_TO_ABAS_FLOW.F_CV,10/3/2019 16:43:49,14.175
WWSCADA2.NIF31053_PE_TO_ABAS_FLOW.F_CV,10/3/2019 16:43:50,14.04
WWSCADA2.NIF31053_PE_TO_ABAS_FLOW.F_CV,10/3/2019 16:43:53,13.98
WWSCADA2.NIF31053_PE_TO_ABAS_FLOW.F_CV,10/3/2019 16:43:56,13.935
WWSCADA2.NIF31053_PE_TO_ABAS_FLOW.F_CV,10/3/2019 16:44:07,13.935
WWSCADA2.NIF31053_PE_TO_ABAS_FLOW.F_CV,10/3/2019 16:44:08,14.085
WWSCADA2.NIF31053_PE_TO_ABAS_FLOW.F_CV,10/3/2019 16:44:12,14.175
WWSCADA2.NIF31053_PE_TO_ABAS_FLOW.F_CV,10/3/2019 16:44:15,14.22
WWSCADA2.NIF31053_PE_TO_ABAS_FLOW.F_CV,10/3/2019 16:44:18,14.175
WWSCADA2.NIF31053_PE_TO_ABAS_FLOW.F_CV,10/3/2019 16:44:21,14.115
WWSCADA2.NIF31053_PE_TO_ABAS_FLOW.F_CV,10/3/2019 16:44:24,14.07
WWSCADA2.NIF31053_PE_TO_ABAS_FLOW.F_CV,10/3/2019 16:44:36,13.98
WWSCADA2.NIF31053_PE_TO_ABAS_FLOW.F_CV,10/3/2019 16:44:39,13.92
WWSCADA2.NIF31053_PE_TO_ABAS_FLOW.F_CV,10/3/2019 16:44:51,13.965
WWSCADA2.NIF31053_PE_TO_ABAS_FLOW.F_CV,10/3/2019 16:44:54,14.055
WWSCADA2.NIF31053_PE_TO_ABAS_FLOW.F_CV,10/3/2019 16:44:57,14.085
WWSCADA2.NIF31053_PE_TO_ABAS_FLOW.F_CV,10/3/2019 16:45:06,13.995
WWSCADA2.NIF31053_PE_TO_ABAS_FLOW.F_CV,10/3/2019 16:45:15,14.115
WWSCADA2.NIF31053_PE_TO_ABAS_FLOW.F_CV,10/3/2019 16:45:18,14.28
WWSCADA2.NIF31053_PE_TO_ABAS_FLOW.F_CV,10/3/2019 16:45:21,14.355
WWSCADA2.NIF31053_PE_TO_ABAS_FLOW.F_CV,10/3/2019 16:45:24,14.505
