Tagname,TimeStamp,Value
WWSCADA2.NR4242.F_CV,10/6/2019 16:41:05,6.85
WWSCADA2.NR4242.F_CV,10/6/2019 16:41:06,6.86
WWSCADA2.NR4242.F_CV,10/6/2019 16:41:08,6.85
WWSCADA2.NR4242.F_CV,10/6/2019 16:41:11,6.86
WWSCADA2.NR4242.F_CV,10/6/2019 16:41:13,6.85
WWSCADA2.NR4242.F_CV,10/6/2019 16:41:14,6.86
WWSCADA2.NR4242.F_CV,10/6/2019 16:41:22,6.85
WWSCADA2.NR4242.F_CV,10/6/2019 16:41:23,6.86
WWSCADA2.NR4242.F_CV,10/6/2019 16:41:24,6.85
WWSCADA2.NR4242.F_CV,10/6/2019 16:41:27,6.87
WWSCADA2.NR4242.F_CV,10/6/2019 16:44:27,6.88
WWSCADA2.NR4242.F_CV,10/6/2019 16:47:24,6.91
WWSCADA2.NR4242.F_CV,10/6/2019 16:47:28,6.93
WWSCADA2.NR4242.F_CV,10/6/2019 16:47:33,6.95
WWSCADA2.NR4242.F_CV,10/6/2019 16:47:39,6.96
WWSCADA2.NR4242.F_CV,10/6/2019 16:47:40,6.95
WWSCADA2.NR4242.F_CV,10/6/2019 16:47:43,6.96
WWSCADA2.NR4242.F_CV,10/6/2019 16:47:45,6.95
WWSCADA2.NR4242.F_CV,10/6/2019 16:47:47,6.96
WWSCADA2.NR4242.F_CV,10/6/2019 16:47:49,6.95
WWSCADA2.NR4242.F_CV,10/6/2019 16:47:52,6.96
WWSCADA2.NR4242.F_CV,10/6/2019 16:47:53,6.95
WWSCADA2.NR4242.F_CV,10/6/2019 16:48:00,6.96
WWSCADA2.NR4242.F_CV,10/6/2019 16:48:01,6.95
WWSCADA2.NR4242.F_CV,10/6/2019 16:48:03,6.96
WWSCADA2.NR4242.F_CV,10/6/2019 16:48:05,6.95
WWSCADA2.NR4242.F_CV,10/6/2019 16:48:07,6.96
WWSCADA2.NR4242.F_CV,10/6/2019 16:48:08,6.95
WWSCADA2.NR4242.F_CV,10/6/2019 16:48:14,6.96
WWSCADA2.NR4242.F_CV,10/6/2019 16:48:15,6.95
WWSCADA2.NR4242.F_CV,10/6/2019 16:48:18,6.96
WWSCADA2.NR4242.F_CV,10/6/2019 16:48:20,6.95
WWSCADA2.NR4242.F_CV,10/6/2019 16:48:23,6.96
WWSCADA2.NR4242.F_CV,10/6/2019 16:48:25,6.95
WWSCADA2.NR4242.F_CV,10/6/2019 16:48:26,6.96
WWSCADA2.NR4242.F_CV,10/6/2019 16:48:28,6.95
WWSCADA2.NR4242.F_CV,10/6/2019 16:48:37,6.96
WWSCADA2.NR4242.F_CV,10/6/2019 16:48:39,6.95
WWSCADA2.NR4242.F_CV,10/6/2019 16:48:41,6.96
WWSCADA2.NR4242.F_CV,10/6/2019 16:48:42,6.95
WWSCADA2.NR4242.F_CV,10/6/2019 16:48:46,6.96
WWSCADA2.NR4242.F_CV,10/6/2019 16:48:47,6.95
WWSCADA2.NR4242.F_CV,10/6/2019 16:48:58,6.96
WWSCADA2.NR4242.F_CV,10/6/2019 16:48:59,6.95
WWSCADA2.NR4242.F_CV,10/6/2019 16:49:02,6.96
WWSCADA2.NR4242.F_CV,10/6/2019 16:49:03,6.95
WWSCADA2.NR4242.F_CV,10/6/2019 16:49:06,6.96
WWSCADA2.NR4242.F_CV,10/6/2019 16:49:07,6.95
WWSCADA2.NR4242.F_CV,10/6/2019 16:49:17,6.96
WWSCADA2.NR4242.F_CV,10/6/2019 16:49:18,6.95
WWSCADA2.NR4242.F_CV,10/6/2019 16:49:21,6.96
WWSCADA2.NR4242.F_CV,10/6/2019 16:49:23,6.95
WWSCADA2.NR4242.F_CV,10/6/2019 16:49:25,6.96
WWSCADA2.NR4242.F_CV,10/6/2019 16:49:26,6.95
WWSCADA2.NR4242.F_CV,10/6/2019 16:49:35,6.96
WWSCADA2.NR4242.F_CV,10/6/2019 16:49:36,6.95
WWSCADA2.NR4242.F_CV,10/6/2019 16:49:37,6.96
WWSCADA2.NR4242.F_CV,10/6/2019 16:49:38,6.95
WWSCADA2.NR4242.F_CV,10/6/2019 16:49:40,6.96
WWSCADA2.NR4242.F_CV,10/6/2019 16:49:41,6.95
WWSCADA2.NR4242.F_CV,10/6/2019 16:49:44,6.96
WWSCADA2.NR4242.F_CV,10/6/2019 16:49:45,6.95
WWSCADA2.NR4242.F_CV,10/6/2019 16:49:52,6.96
WWSCADA2.NR4242.F_CV,10/6/2019 16:49:53,6.95
WWSCADA2.NR4242.F_CV,10/6/2019 16:49:55,6.96
WWSCADA2.NR4242.F_CV,10/6/2019 16:49:56,6.95
WWSCADA2.NR4242.F_CV,10/6/2019 16:50:01,6.96
WWSCADA2.NR4242.F_CV,10/6/2019 16:50:02,6.95
WWSCADA2.NR4242.F_CV,10/6/2019 16:50:13,6.96
WWSCADA2.NR4242.F_CV,10/6/2019 16:50:14,6.95
WWSCADA2.NR4242.F_CV,10/6/2019 16:50:16,6.96
