Tagname,TimeStamp,Value
WWSCADA2.NIR33391_AB3_Z3_NITRATE.F_CV,9/30/2019 16:46:18,0
WWSCADA2.NIR33391_AB3_Z3_NITRATE.F_CV,9/30/2019 16:51:18,0
WWSCADA2.NIR33391_AB3_Z3_NITRATE.F_CV,9/30/2019 16:56:18,0
WWSCADA2.NIR33391_AB3_Z3_NITRATE.F_CV,9/30/2019 17:01:18,0
WWSCADA2.NIR33391_AB3_Z3_NITRATE.F_CV,9/30/2019 17:06:18,0
WWSCADA2.NIR33391_AB3_Z3_NITRATE.F_CV,9/30/2019 17:11:18,0
WWSCADA2.NIR33391_AB3_Z3_NITRATE.F_CV,9/30/2019 17:16:18,0
WWSCADA2.NIR33391_AB3_Z3_NITRATE.F_CV,9/30/2019 17:21:18,0
WWSCADA2.NIR33391_AB3_Z3_NITRATE.F_CV,9/30/2019 17:26:18,0
WWSCADA2.NIR33391_AB3_Z3_NITRATE.F_CV,9/30/2019 17:31:18,0
WWSCADA2.NIR33391_AB3_Z3_NITRATE.F_CV,9/30/2019 17:36:18,0
WWSCADA2.NIR33391_AB3_Z3_NITRATE.F_CV,9/30/2019 17:41:18,0
WWSCADA2.NIR33391_AB3_Z3_NITRATE.F_CV,9/30/2019 17:46:18,0
WWSCADA2.NIR33391_AB3_Z3_NITRATE.F_CV,9/30/2019 17:51:18,0
WWSCADA2.NIR33391_AB3_Z3_NITRATE.F_CV,9/30/2019 17:56:18,0
WWSCADA2.NIR33391_AB3_Z3_NITRATE.F_CV,9/30/2019 18:01:18,0
WWSCADA2.NIR33391_AB3_Z3_NITRATE.F_CV,9/30/2019 18:06:18,0.015
WWSCADA2.NIR33391_AB3_Z3_NITRATE.F_CV,9/30/2019 18:11:18,0
WWSCADA2.NIR33391_AB3_Z3_NITRATE.F_CV,9/30/2019 18:16:18,0
WWSCADA2.NIR33391_AB3_Z3_NITRATE.F_CV,9/30/2019 18:21:18,0
WWSCADA2.NIR33391_AB3_Z3_NITRATE.F_CV,9/30/2019 18:26:18,0
WWSCADA2.NIR33391_AB3_Z3_NITRATE.F_CV,9/30/2019 18:31:18,0
WWSCADA2.NIR33391_AB3_Z3_NITRATE.F_CV,9/30/2019 18:36:18,0
WWSCADA2.NIR33391_AB3_Z3_NITRATE.F_CV,9/30/2019 18:41:18,0
WWSCADA2.NIR33391_AB3_Z3_NITRATE.F_CV,9/30/2019 18:46:18,0
WWSCADA2.NIR33391_AB3_Z3_NITRATE.F_CV,9/30/2019 18:51:18,0
WWSCADA2.NIR33391_AB3_Z3_NITRATE.F_CV,9/30/2019 18:56:18,0.015
WWSCADA2.NIR33391_AB3_Z3_NITRATE.F_CV,9/30/2019 19:01:18,0
WWSCADA2.NIR33391_AB3_Z3_NITRATE.F_CV,9/30/2019 19:06:18,0
WWSCADA2.NIR33391_AB3_Z3_NITRATE.F_CV,9/30/2019 19:11:18,0
