Tagname,TimeStamp,Value
WWSCADA2.NIA33391_AB3_AMMONIA.F_CV,9/30/2019 16:45:03,4.325
WWSCADA2.NIA33391_AB3_AMMONIA.F_CV,9/30/2019 16:45:06,4.35
WWSCADA2.NIA33391_AB3_AMMONIA.F_CV,9/30/2019 16:45:09,4.48
WWSCADA2.NIA33391_AB3_AMMONIA.F_CV,9/30/2019 16:45:12,4.46
WWSCADA2.NIA33391_AB3_AMMONIA.F_CV,9/30/2019 16:45:18,4.445
WWSCADA2.NIA33391_AB3_AMMONIA.F_CV,9/30/2019 16:45:21,4.455
WWSCADA2.NIA33391_AB3_AMMONIA.F_CV,9/30/2019 16:45:27,4.42
WWSCADA2.NIA33391_AB3_AMMONIA.F_CV,9/30/2019 16:45:30,4.39
WWSCADA2.NIA33391_AB3_AMMONIA.F_CV,9/30/2019 16:45:33,4.32
WWSCADA2.NIA33391_AB3_AMMONIA.F_CV,9/30/2019 16:45:36,4.28
WWSCADA2.NIA33391_AB3_AMMONIA.F_CV,9/30/2019 16:45:39,4.24
WWSCADA2.NIA33391_AB3_AMMONIA.F_CV,9/30/2019 16:45:42,4.28
WWSCADA2.NIA33391_AB3_AMMONIA.F_CV,9/30/2019 16:45:45,4.31
WWSCADA2.NIA33391_AB3_AMMONIA.F_CV,9/30/2019 16:45:48,4.35
WWSCADA2.NIA33391_AB3_AMMONIA.F_CV,9/30/2019 16:45:51,4.32
WWSCADA2.NIA33391_AB3_AMMONIA.F_CV,9/30/2019 16:45:54,4.26
WWSCADA2.NIA33391_AB3_AMMONIA.F_CV,9/30/2019 16:45:57,4.14
WWSCADA2.NIA33391_AB3_AMMONIA.F_CV,9/30/2019 16:46:02,4.14
WWSCADA2.NIA33391_AB3_AMMONIA.F_CV,9/30/2019 16:46:03,4.085
WWSCADA2.NIA33391_AB3_AMMONIA.F_CV,9/30/2019 16:46:06,4.11
WWSCADA2.NIA33391_AB3_AMMONIA.F_CV,9/30/2019 16:46:09,4.155
WWSCADA2.NIA33391_AB3_AMMONIA.F_CV,9/30/2019 16:46:15,4.19
WWSCADA2.NIA33391_AB3_AMMONIA.F_CV,9/30/2019 16:46:18,4.21
WWSCADA2.NIA33391_AB3_AMMONIA.F_CV,9/30/2019 16:46:27,4.19
WWSCADA2.NIA33391_AB3_AMMONIA.F_CV,9/30/2019 16:46:30,4.15
WWSCADA2.NIA33391_AB3_AMMONIA.F_CV,9/30/2019 16:46:33,4.03
WWSCADA2.NIA33391_AB3_AMMONIA.F_CV,9/30/2019 16:46:38,4.03
WWSCADA2.NIA33391_AB3_AMMONIA.F_CV,9/30/2019 16:46:39,4.075
WWSCADA2.NIA33391_AB3_AMMONIA.F_CV,9/30/2019 16:46:42,4.155
WWSCADA2.NIA33391_AB3_AMMONIA.F_CV,9/30/2019 16:46:45,4.245
WWSCADA2.NIA33391_AB3_AMMONIA.F_CV,9/30/2019 16:46:48,4.285
WWSCADA2.NIA33391_AB3_AMMONIA.F_CV,9/30/2019 16:46:51,4.315
WWSCADA2.NIA33391_AB3_AMMONIA.F_CV,9/30/2019 16:46:57,4.305
WWSCADA2.NIA33391_AB3_AMMONIA.F_CV,9/30/2019 16:47:00,4.325
WWSCADA2.NIA33391_AB3_AMMONIA.F_CV,9/30/2019 16:47:03,4.38
WWSCADA2.NIA33391_AB3_AMMONIA.F_CV,9/30/2019 16:47:06,4.405
WWSCADA2.NIA33391_AB3_AMMONIA.F_CV,9/30/2019 16:47:09,4.48
WWSCADA2.NIA33391_AB3_AMMONIA.F_CV,9/30/2019 16:47:12,4.465
WWSCADA2.NIA33391_AB3_AMMONIA.F_CV,9/30/2019 16:47:15,4.44
WWSCADA2.NIA33391_AB3_AMMONIA.F_CV,9/30/2019 16:47:18,4.39
WWSCADA2.NIA33391_AB3_AMMONIA.F_CV,9/30/2019 16:47:21,4.335
WWSCADA2.NIA33391_AB3_AMMONIA.F_CV,9/30/2019 16:47:24,4.32
WWSCADA2.NIA33391_AB3_AMMONIA.F_CV,9/30/2019 16:47:27,4.365
WWSCADA2.NIA33391_AB3_AMMONIA.F_CV,9/30/2019 16:47:36,4.38
WWSCADA2.NIA33391_AB3_AMMONIA.F_CV,9/30/2019 16:47:39,4.365
WWSCADA2.NIA33391_AB3_AMMONIA.F_CV,9/30/2019 16:47:42,4.32
WWSCADA2.NIA33391_AB3_AMMONIA.F_CV,9/30/2019 16:47:54,4.295
WWSCADA2.NIA33391_AB3_AMMONIA.F_CV,9/30/2019 16:48:06,4.295
WWSCADA2.NIA33391_AB3_AMMONIA.F_CV,9/30/2019 16:48:07,4.34
WWSCADA2.NIA33391_AB3_AMMONIA.F_CV,9/30/2019 16:48:10,4.325
WWSCADA2.NIA33391_AB3_AMMONIA.F_CV,9/30/2019 16:48:16,4.35
WWSCADA2.NIA33391_AB3_AMMONIA.F_CV,9/30/2019 16:48:19,4.305
WWSCADA2.NIA33391_AB3_AMMONIA.F_CV,9/30/2019 16:48:22,4.26
WWSCADA2.NIA33391_AB3_AMMONIA.F_CV,9/30/2019 16:48:27,4.26
WWSCADA2.NIA33391_AB3_AMMONIA.F_CV,9/30/2019 16:48:28,4.345
WWSCADA2.NIA33391_AB3_AMMONIA.F_CV,9/30/2019 16:48:31,4.385
WWSCADA2.NIA33391_AB3_AMMONIA.F_CV,9/30/2019 16:48:34,4.41
WWSCADA2.NIA33391_AB3_AMMONIA.F_CV,9/30/2019 16:48:37,4.39
WWSCADA2.NIA33391_AB3_AMMONIA.F_CV,9/30/2019 16:48:43,4.4
WWSCADA2.NIA33391_AB3_AMMONIA.F_CV,9/30/2019 16:48:46,4.42
WWSCADA2.NIA33391_AB3_AMMONIA.F_CV,9/30/2019 16:48:49,4.48
WWSCADA2.NIA33391_AB3_AMMONIA.F_CV,9/30/2019 16:48:52,4.53
WWSCADA2.NIA33391_AB3_AMMONIA.F_CV,9/30/2019 16:48:58,4.51
WWSCADA2.NIA33391_AB3_AMMONIA.F_CV,9/30/2019 16:49:01,4.33
WWSCADA2.NIA33391_AB3_AMMONIA.F_CV,9/30/2019 16:49:04,4.235
WWSCADA2.NIA33391_AB3_AMMONIA.F_CV,9/30/2019 16:49:07,4.225
WWSCADA2.NIA33391_AB3_AMMONIA.F_CV,9/30/2019 16:49:10,4.19
WWSCADA2.NIA33391_AB3_AMMONIA.F_CV,9/30/2019 16:49:15,4.19
WWSCADA2.NIA33391_AB3_AMMONIA.F_CV,9/30/2019 16:49:16,4.245
WWSCADA2.NIA33391_AB3_AMMONIA.F_CV,9/30/2019 16:49:19,4.34
WWSCADA2.NIA33391_AB3_AMMONIA.F_CV,9/30/2019 16:49:22,4.365
WWSCADA2.NIA33391_AB3_AMMONIA.F_CV,9/30/2019 16:49:25,4.335
WWSCADA2.NIA33391_AB3_AMMONIA.F_CV,9/30/2019 16:49:28,4.32
WWSCADA2.NIA33391_AB3_AMMONIA.F_CV,9/30/2019 16:49:31,4.28
WWSCADA2.NIA33391_AB3_AMMONIA.F_CV,9/30/2019 16:49:34,4.345
WWSCADA2.NIA33391_AB3_AMMONIA.F_CV,9/30/2019 16:49:37,4.45
WWSCADA2.NIA33391_AB3_AMMONIA.F_CV,9/30/2019 16:49:42,4.45
WWSCADA2.NIA33391_AB3_AMMONIA.F_CV,9/30/2019 16:49:43,4.555
WWSCADA2.NIA33391_AB3_AMMONIA.F_CV,9/30/2019 16:49:48,4.555
WWSCADA2.NIA33391_AB3_AMMONIA.F_CV,9/30/2019 16:49:49,4.495
WWSCADA2.NIA33391_AB3_AMMONIA.F_CV,9/30/2019 16:49:52,4.53
WWSCADA2.NIA33391_AB3_AMMONIA.F_CV,9/30/2019 16:49:55,4.445
WWSCADA2.NIA33391_AB3_AMMONIA.F_CV,9/30/2019 16:50:01,4.42
WWSCADA2.NIA33391_AB3_AMMONIA.F_CV,9/30/2019 16:50:04,4.41
WWSCADA2.NIA33391_AB3_AMMONIA.F_CV,9/30/2019 16:50:07,4.49
WWSCADA2.NIA33391_AB3_AMMONIA.F_CV,9/30/2019 16:50:18,4.49
WWSCADA2.NIA33391_AB3_AMMONIA.F_CV,9/30/2019 16:50:19,4.435
WWSCADA2.NIA33391_AB3_AMMONIA.F_CV,9/30/2019 16:50:22,4.42
WWSCADA2.NIA33391_AB3_AMMONIA.F_CV,9/30/2019 16:50:25,4.455
WWSCADA2.NIA33391_AB3_AMMONIA.F_CV,9/30/2019 16:50:28,4.545
WWSCADA2.NIA33391_AB3_AMMONIA.F_CV,9/30/2019 16:50:31,4.57
WWSCADA2.NIA33391_AB3_AMMONIA.F_CV,9/30/2019 16:50:37,4.59
WWSCADA2.NIA33391_AB3_AMMONIA.F_CV,9/30/2019 16:50:43,4.57
WWSCADA2.NIA33391_AB3_AMMONIA.F_CV,9/30/2019 16:50:46,4.485
WWSCADA2.NIA33391_AB3_AMMONIA.F_CV,9/30/2019 16:50:49,4.465
WWSCADA2.NIA33391_AB3_AMMONIA.F_CV,9/30/2019 16:50:52,4.44
WWSCADA2.NIA33391_AB3_AMMONIA.F_CV,9/30/2019 16:50:55,4.46
WWSCADA2.NIA33391_AB3_AMMONIA.F_CV,9/30/2019 16:50:58,4.43
WWSCADA2.NIA33391_AB3_AMMONIA.F_CV,9/30/2019 16:51:04,4.47
WWSCADA2.NIA33391_AB3_AMMONIA.F_CV,9/30/2019 16:51:10,4.445
WWSCADA2.NIA33391_AB3_AMMONIA.F_CV,9/30/2019 16:51:17,4.465
WWSCADA2.NIA33391_AB3_AMMONIA.F_CV,9/30/2019 16:51:20,4.445
WWSCADA2.NIA33391_AB3_AMMONIA.F_CV,9/30/2019 16:51:26,4.405
WWSCADA2.NIA33391_AB3_AMMONIA.F_CV,9/30/2019 16:51:29,4.39
WWSCADA2.NIA33391_AB3_AMMONIA.F_CV,9/30/2019 16:51:32,4.4
WWSCADA2.NIA33391_AB3_AMMONIA.F_CV,9/30/2019 16:51:40,4.4
WWSCADA2.NIA33391_AB3_AMMONIA.F_CV,9/30/2019 16:51:41,4.355
WWSCADA2.NIA33391_AB3_AMMONIA.F_CV,9/30/2019 16:51:44,4.315
WWSCADA2.NIA33391_AB3_AMMONIA.F_CV,9/30/2019 16:51:47,4.33
WWSCADA2.NIA33391_AB3_AMMONIA.F_CV,9/30/2019 16:51:50,4.38
WWSCADA2.NIA33391_AB3_AMMONIA.F_CV,9/30/2019 16:51:53,4.4
WWSCADA2.NIA33391_AB3_AMMONIA.F_CV,9/30/2019 16:51:59,4.36
WWSCADA2.NIA33391_AB3_AMMONIA.F_CV,9/30/2019 16:52:02,4.35
WWSCADA2.NIA33391_AB3_AMMONIA.F_CV,9/30/2019 16:52:05,4.36
WWSCADA2.NIA33391_AB3_AMMONIA.F_CV,9/30/2019 16:52:08,4.39
WWSCADA2.NIA33391_AB3_AMMONIA.F_CV,9/30/2019 16:52:11,4.315
WWSCADA2.NIA33391_AB3_AMMONIA.F_CV,9/30/2019 16:52:16,4.315
WWSCADA2.NIA33391_AB3_AMMONIA.F_CV,9/30/2019 16:52:17,4.22
WWSCADA2.NIA33391_AB3_AMMONIA.F_CV,9/30/2019 16:52:20,4.205
WWSCADA2.NIA33391_AB3_AMMONIA.F_CV,9/30/2019 16:52:23,4.145
WWSCADA2.NIA33391_AB3_AMMONIA.F_CV,9/30/2019 16:52:26,4.165
WWSCADA2.NIA33391_AB3_AMMONIA.F_CV,9/30/2019 16:52:29,4.155
WWSCADA2.NIA33391_AB3_AMMONIA.F_CV,9/30/2019 16:52:32,4.125
WWSCADA2.NIA33391_AB3_AMMONIA.F_CV,9/30/2019 16:52:35,4.065
WWSCADA2.NIA33391_AB3_AMMONIA.F_CV,9/30/2019 16:52:38,4.01
WWSCADA2.NIA33391_AB3_AMMONIA.F_CV,9/30/2019 16:52:44,3.985
WWSCADA2.NIA33391_AB3_AMMONIA.F_CV,9/30/2019 16:52:47,4.035
