Tagname,TimeStamp,Value
WWSCADA2.NIA33391_AB3_AMMONIA.F_CV,10/12/2019 16:35:21,1.305
WWSCADA2.NIA33391_AB3_AMMONIA.F_CV,10/12/2019 16:35:27,1.29
WWSCADA2.NIA33391_AB3_AMMONIA.F_CV,10/12/2019 16:35:42,1.27
WWSCADA2.NIA33391_AB3_AMMONIA.F_CV,10/12/2019 16:35:46,1.25
WWSCADA2.NIA33391_AB3_AMMONIA.F_CV,10/12/2019 16:35:58,1.275
WWSCADA2.NIA33391_AB3_AMMONIA.F_CV,10/12/2019 16:36:07,1.26
WWSCADA2.NIA33391_AB3_AMMONIA.F_CV,10/12/2019 16:36:15,1.26
WWSCADA2.NIA33391_AB3_AMMONIA.F_CV,10/12/2019 16:36:16,1.335
WWSCADA2.NIA33391_AB3_AMMONIA.F_CV,10/12/2019 16:36:21,1.335
WWSCADA2.NIA33391_AB3_AMMONIA.F_CV,10/12/2019 16:36:22,1.375
WWSCADA2.NIA33391_AB3_AMMONIA.F_CV,10/12/2019 16:36:25,1.39
WWSCADA2.NIA33391_AB3_AMMONIA.F_CV,10/12/2019 16:36:40,1.37
WWSCADA2.NIA33391_AB3_AMMONIA.F_CV,10/12/2019 16:36:46,1.35
WWSCADA2.NIA33391_AB3_AMMONIA.F_CV,10/12/2019 16:36:49,1.32
WWSCADA2.NIA33391_AB3_AMMONIA.F_CV,10/12/2019 16:36:52,1.295
WWSCADA2.NIA33391_AB3_AMMONIA.F_CV,10/12/2019 16:36:58,1.27
WWSCADA2.NIA33391_AB3_AMMONIA.F_CV,10/12/2019 16:37:04,1.24
WWSCADA2.NIA33391_AB3_AMMONIA.F_CV,10/12/2019 16:37:10,1.255
WWSCADA2.NIA33391_AB3_AMMONIA.F_CV,10/12/2019 16:37:13,1.235
WWSCADA2.NIA33391_AB3_AMMONIA.F_CV,10/12/2019 16:37:16,1.255
WWSCADA2.NIA33391_AB3_AMMONIA.F_CV,10/12/2019 16:37:19,1.24
WWSCADA2.NIA33391_AB3_AMMONIA.F_CV,10/12/2019 16:37:25,1.22
WWSCADA2.NIA33391_AB3_AMMONIA.F_CV,10/12/2019 16:37:34,1.25
WWSCADA2.NIA33391_AB3_AMMONIA.F_CV,10/12/2019 16:38:01,1.225
WWSCADA2.NIA33391_AB3_AMMONIA.F_CV,10/12/2019 16:38:04,1.21
WWSCADA2.NIA33391_AB3_AMMONIA.F_CV,10/12/2019 16:38:10,1.195
WWSCADA2.NIA33391_AB3_AMMONIA.F_CV,10/12/2019 16:38:13,1.215
