Tagname,TimeStamp,Value
WWSCADA2.BASIN3_8_VALVE_POS_PVENG.F_CV,10/6/2019 16:43:55,7.025
WWSCADA2.BASIN3_8_VALVE_POS_PVENG.F_CV,10/6/2019 16:48:55,7.025
WWSCADA2.BASIN3_8_VALVE_POS_PVENG.F_CV,10/6/2019 16:53:55,7.05
WWSCADA2.BASIN3_8_VALVE_POS_PVENG.F_CV,10/6/2019 16:58:55,7.05
WWSCADA2.BASIN3_8_VALVE_POS_PVENG.F_CV,10/6/2019 16:59:41,7
WWSCADA2.BASIN3_8_VALVE_POS_PVENG.F_CV,10/6/2019 16:59:44,7.05
WWSCADA2.BASIN3_8_VALVE_POS_PVENG.F_CV,10/6/2019 17:04:12,7
WWSCADA2.BASIN3_8_VALVE_POS_PVENG.F_CV,10/6/2019 17:04:21,7.05
WWSCADA2.BASIN3_8_VALVE_POS_PVENG.F_CV,10/6/2019 17:09:21,7.025
WWSCADA2.BASIN3_8_VALVE_POS_PVENG.F_CV,10/6/2019 17:14:21,7.05
WWSCADA2.BASIN3_8_VALVE_POS_PVENG.F_CV,10/6/2019 17:18:50,7
WWSCADA2.BASIN3_8_VALVE_POS_PVENG.F_CV,10/6/2019 17:18:59,7.05
WWSCADA2.BASIN3_8_VALVE_POS_PVENG.F_CV,10/6/2019 17:20:02,7
WWSCADA2.BASIN3_8_VALVE_POS_PVENG.F_CV,10/6/2019 17:20:08,7.05
WWSCADA2.BASIN3_8_VALVE_POS_PVENG.F_CV,10/6/2019 17:20:56,7
WWSCADA2.BASIN3_8_VALVE_POS_PVENG.F_CV,10/6/2019 17:21:14,7.05
WWSCADA2.BASIN3_8_VALVE_POS_PVENG.F_CV,10/6/2019 17:25:57,7.05
WWSCADA2.BASIN3_8_VALVE_POS_PVENG.F_CV,10/6/2019 17:25:58,8.2
WWSCADA2.BASIN3_8_VALVE_POS_PVENG.F_CV,10/6/2019 17:26:07,8.25
WWSCADA2.BASIN3_8_VALVE_POS_PVENG.F_CV,10/6/2019 17:26:10,9.525001
WWSCADA2.BASIN3_8_VALVE_POS_PVENG.F_CV,10/6/2019 17:26:18,9.525001
WWSCADA2.BASIN3_8_VALVE_POS_PVENG.F_CV,10/6/2019 17:26:19,10.35
WWSCADA2.BASIN3_8_VALVE_POS_PVENG.F_CV,10/6/2019 17:26:39,10.35
WWSCADA2.BASIN3_8_VALVE_POS_PVENG.F_CV,10/6/2019 17:26:40,11.325
WWSCADA2.BASIN3_8_VALVE_POS_PVENG.F_CV,10/6/2019 17:27:00,11.325
WWSCADA2.BASIN3_8_VALVE_POS_PVENG.F_CV,10/6/2019 17:27:01,12.35
WWSCADA2.BASIN3_8_VALVE_POS_PVENG.F_CV,10/6/2019 17:28:09,12.35
WWSCADA2.BASIN3_8_VALVE_POS_PVENG.F_CV,10/6/2019 17:28:10,11.35
WWSCADA2.BASIN3_8_VALVE_POS_PVENG.F_CV,10/6/2019 17:28:13,11.15
WWSCADA2.BASIN3_8_VALVE_POS_PVENG.F_CV,10/6/2019 17:28:41,11.1
WWSCADA2.BASIN3_8_VALVE_POS_PVENG.F_CV,10/6/2019 17:28:44,9.849999
WWSCADA2.BASIN3_8_VALVE_POS_PVENG.F_CV,10/6/2019 17:29:01,9.849999
WWSCADA2.BASIN3_8_VALVE_POS_PVENG.F_CV,10/6/2019 17:29:02,8.7
WWSCADA2.BASIN3_8_VALVE_POS_PVENG.F_CV,10/6/2019 17:29:05,8.55
WWSCADA2.BASIN3_8_VALVE_POS_PVENG.F_CV,10/6/2019 17:29:22,8.55
WWSCADA2.BASIN3_8_VALVE_POS_PVENG.F_CV,10/6/2019 17:29:23,7.25
WWSCADA2.BASIN3_8_VALVE_POS_PVENG.F_CV,10/6/2019 17:29:43,7.25
WWSCADA2.BASIN3_8_VALVE_POS_PVENG.F_CV,10/6/2019 17:29:44,6.125
WWSCADA2.BASIN3_8_VALVE_POS_PVENG.F_CV,10/6/2019 17:30:34,6.125
WWSCADA2.BASIN3_8_VALVE_POS_PVENG.F_CV,10/6/2019 17:30:35,5.35
WWSCADA2.BASIN3_8_VALVE_POS_PVENG.F_CV,10/6/2019 17:30:56,5.3
WWSCADA2.BASIN3_8_VALVE_POS_PVENG.F_CV,10/6/2019 17:30:59,5.35
WWSCADA2.BASIN3_8_VALVE_POS_PVENG.F_CV,10/6/2019 17:31:08,5.3
WWSCADA2.BASIN3_8_VALVE_POS_PVENG.F_CV,10/6/2019 17:31:32,5.35
WWSCADA2.BASIN3_8_VALVE_POS_PVENG.F_CV,10/6/2019 17:32:06,5.3
WWSCADA2.BASIN3_8_VALVE_POS_PVENG.F_CV,10/6/2019 17:32:09,5.35
WWSCADA2.BASIN3_8_VALVE_POS_PVENG.F_CV,10/6/2019 17:32:15,5.3
WWSCADA2.BASIN3_8_VALVE_POS_PVENG.F_CV,10/6/2019 17:32:18,5.35
WWSCADA2.BASIN3_8_VALVE_POS_PVENG.F_CV,10/6/2019 17:32:21,5.3
WWSCADA2.BASIN3_8_VALVE_POS_PVENG.F_CV,10/6/2019 17:32:33,5.35
WWSCADA2.BASIN3_8_VALVE_POS_PVENG.F_CV,10/6/2019 17:32:36,5.3
WWSCADA2.BASIN3_8_VALVE_POS_PVENG.F_CV,10/6/2019 17:32:48,5.35
WWSCADA2.BASIN3_8_VALVE_POS_PVENG.F_CV,10/6/2019 17:33:15,5.3
WWSCADA2.BASIN3_8_VALVE_POS_PVENG.F_CV,10/6/2019 17:33:27,5.35
WWSCADA2.BASIN3_8_VALVE_POS_PVENG.F_CV,10/6/2019 17:33:30,5.3
WWSCADA2.BASIN3_8_VALVE_POS_PVENG.F_CV,10/6/2019 17:33:39,5.35
WWSCADA2.BASIN3_8_VALVE_POS_PVENG.F_CV,10/6/2019 17:33:51,5.3
WWSCADA2.BASIN3_8_VALVE_POS_PVENG.F_CV,10/6/2019 17:33:54,5.35
WWSCADA2.BASIN3_8_VALVE_POS_PVENG.F_CV,10/6/2019 17:33:57,5.3
WWSCADA2.BASIN3_8_VALVE_POS_PVENG.F_CV,10/6/2019 17:34:00,5.35
WWSCADA2.BASIN3_8_VALVE_POS_PVENG.F_CV,10/6/2019 17:34:12,5.3
WWSCADA2.BASIN3_8_VALVE_POS_PVENG.F_CV,10/6/2019 17:34:15,5.35
WWSCADA2.BASIN3_8_VALVE_POS_PVENG.F_CV,10/6/2019 17:34:21,5.3
WWSCADA2.BASIN3_8_VALVE_POS_PVENG.F_CV,10/6/2019 17:34:24,5.35
WWSCADA2.BASIN3_8_VALVE_POS_PVENG.F_CV,10/6/2019 17:35:13,5.3
WWSCADA2.BASIN3_8_VALVE_POS_PVENG.F_CV,10/6/2019 17:35:16,5.35
WWSCADA2.BASIN3_8_VALVE_POS_PVENG.F_CV,10/6/2019 17:35:49,5.3
WWSCADA2.BASIN3_8_VALVE_POS_PVENG.F_CV,10/6/2019 17:35:52,5.35
WWSCADA2.BASIN3_8_VALVE_POS_PVENG.F_CV,10/6/2019 17:36:04,5.3
WWSCADA2.BASIN3_8_VALVE_POS_PVENG.F_CV,10/6/2019 17:36:07,5.35
WWSCADA2.BASIN3_8_VALVE_POS_PVENG.F_CV,10/6/2019 17:36:40,5.3
WWSCADA2.BASIN3_8_VALVE_POS_PVENG.F_CV,10/6/2019 17:36:52,5.35
WWSCADA2.BASIN3_8_VALVE_POS_PVENG.F_CV,10/6/2019 17:37:31,5.3
WWSCADA2.BASIN3_8_VALVE_POS_PVENG.F_CV,10/6/2019 17:37:37,5.35
WWSCADA2.BASIN3_8_VALVE_POS_PVENG.F_CV,10/6/2019 17:38:17,5.3
WWSCADA2.BASIN3_8_VALVE_POS_PVENG.F_CV,10/6/2019 17:38:29,5.35
WWSCADA2.BASIN3_8_VALVE_POS_PVENG.F_CV,10/6/2019 17:38:32,5.3
WWSCADA2.BASIN3_8_VALVE_POS_PVENG.F_CV,10/6/2019 17:38:53,5.35
WWSCADA2.BASIN3_8_VALVE_POS_PVENG.F_CV,10/6/2019 17:38:56,5.3
WWSCADA2.BASIN3_8_VALVE_POS_PVENG.F_CV,10/6/2019 17:39:08,5.35
WWSCADA2.BASIN3_8_VALVE_POS_PVENG.F_CV,10/6/2019 17:39:26,5.3
WWSCADA2.BASIN3_8_VALVE_POS_PVENG.F_CV,10/6/2019 17:39:29,5.35
WWSCADA2.BASIN3_8_VALVE_POS_PVENG.F_CV,10/6/2019 17:39:35,5.3
WWSCADA2.BASIN3_8_VALVE_POS_PVENG.F_CV,10/6/2019 17:39:47,5.35
WWSCADA2.BASIN3_8_VALVE_POS_PVENG.F_CV,10/6/2019 17:39:50,5.3
WWSCADA2.BASIN3_8_VALVE_POS_PVENG.F_CV,10/6/2019 17:40:41,5.35
WWSCADA2.BASIN3_8_VALVE_POS_PVENG.F_CV,10/6/2019 17:40:44,5.3
WWSCADA2.BASIN3_8_VALVE_POS_PVENG.F_CV,10/6/2019 17:41:11,5.35
