Tagname,TimeStamp,Value
WWSCADA2.NR4242.F_CV,9/1/2019 10:01:56,6.97
WWSCADA2.NR4242.F_CV,9/1/2019 10:01:58,6.98
WWSCADA2.NR4242.F_CV,9/1/2019 10:02:00,6.97
WWSCADA2.NR4242.F_CV,9/1/2019 10:02:09,6.98
WWSCADA2.NR4242.F_CV,9/1/2019 10:02:10,6.97
WWSCADA2.NR4242.F_CV,9/1/2019 10:02:13,6.98
WWSCADA2.NR4242.F_CV,9/1/2019 10:02:14,6.97
WWSCADA2.NR4242.F_CV,9/1/2019 10:02:17,6.98
WWSCADA2.NR4242.F_CV,9/1/2019 10:02:18,6.97
WWSCADA2.NR4242.F_CV,9/1/2019 10:02:28,6.98
WWSCADA2.NR4242.F_CV,9/1/2019 10:02:29,6.97
WWSCADA2.NR4242.F_CV,9/1/2019 10:02:32,6.98
WWSCADA2.NR4242.F_CV,9/1/2019 10:02:33,6.97
WWSCADA2.NR4242.F_CV,9/1/2019 10:02:36,6.98
WWSCADA2.NR4242.F_CV,9/1/2019 10:02:37,6.97
WWSCADA2.NR4242.F_CV,9/1/2019 10:02:50,6.98
WWSCADA2.NR4242.F_CV,9/1/2019 10:02:51,6.97
WWSCADA2.NR4242.F_CV,9/1/2019 10:03:11,6.98
WWSCADA2.NR4242.F_CV,9/1/2019 10:03:12,6.97
WWSCADA2.NR4242.F_CV,9/1/2019 10:03:29,6.98
WWSCADA2.NR4242.F_CV,9/1/2019 10:03:30,6.97
WWSCADA2.NR4242.F_CV,9/1/2019 10:03:36,6.98
WWSCADA2.NR4242.F_CV,9/1/2019 10:03:37,6.97
WWSCADA2.NR4242.F_CV,9/1/2019 10:03:48,6.98
WWSCADA2.NR4242.F_CV,9/1/2019 10:03:49,6.97
WWSCADA2.NR4242.F_CV,9/1/2019 10:04:00,6.98
WWSCADA2.NR4242.F_CV,9/1/2019 10:04:01,6.97
WWSCADA2.NR4242.F_CV,9/1/2019 10:04:04,6.98
WWSCADA2.NR4242.F_CV,9/1/2019 10:04:05,6.97
WWSCADA2.NR4242.F_CV,9/1/2019 10:07:02,6.99
WWSCADA2.NR4242.F_CV,9/1/2019 10:07:06,7.01
WWSCADA2.NR4242.F_CV,9/1/2019 10:07:07,7
WWSCADA2.NR4242.F_CV,9/1/2019 10:07:08,7.02
WWSCADA2.NR4242.F_CV,9/1/2019 10:07:12,7.03
WWSCADA2.NR4242.F_CV,9/1/2019 10:10:02,7.05
WWSCADA2.NR4242.F_CV,9/1/2019 10:10:06,7.08
WWSCADA2.NR4242.F_CV,9/1/2019 10:10:11,7.11
WWSCADA2.NR4242.F_CV,9/1/2019 10:13:03,7.14
WWSCADA2.NR4242.F_CV,9/1/2019 10:13:10,7.12
WWSCADA2.NR4242.F_CV,9/1/2019 10:13:11,7.14
WWSCADA2.NR4242.F_CV,9/1/2019 10:13:18,7.12
WWSCADA2.NR4242.F_CV,9/1/2019 10:13:19,7.13
WWSCADA2.NR4242.F_CV,9/1/2019 10:13:25,7.12
WWSCADA2.NR4242.F_CV,9/1/2019 10:13:26,7.13
WWSCADA2.NR4242.F_CV,9/1/2019 10:13:29,7.12
WWSCADA2.NR4242.F_CV,9/1/2019 10:13:30,7.13
WWSCADA2.NR4242.F_CV,9/1/2019 10:13:33,7.12
WWSCADA2.NR4242.F_CV,9/1/2019 10:13:34,7.13
WWSCADA2.NR4242.F_CV,9/1/2019 10:14:07,7.12
WWSCADA2.NR4242.F_CV,9/1/2019 10:14:08,7.13
WWSCADA2.NR4242.F_CV,9/1/2019 10:14:11,7.12
WWSCADA2.NR4242.F_CV,9/1/2019 10:14:12,7.13
WWSCADA2.NR4242.F_CV,9/1/2019 10:14:22,7.12
WWSCADA2.NR4242.F_CV,9/1/2019 10:14:23,7.13
WWSCADA2.NR4242.F_CV,9/1/2019 10:14:41,7.12
WWSCADA2.NR4242.F_CV,9/1/2019 10:14:42,7.13
WWSCADA2.NR4242.F_CV,9/1/2019 10:14:48,7.12
WWSCADA2.NR4242.F_CV,9/1/2019 10:14:50,7.13
WWSCADA2.NR4242.F_CV,9/1/2019 10:15:19,7.12
WWSCADA2.NR4242.F_CV,9/1/2019 10:15:20,7.13
WWSCADA2.NR4242.F_CV,9/1/2019 10:15:27,7.12
WWSCADA2.NR4242.F_CV,9/1/2019 10:15:28,7.13
WWSCADA2.NR4242.F_CV,9/1/2019 10:16:10,7.12
WWSCADA2.NR4242.F_CV,9/1/2019 10:19:04,7.1
WWSCADA2.NR4242.F_CV,9/1/2019 10:19:11,7.08
WWSCADA2.NR4242.F_CV,9/1/2019 10:24:11,7.08
WWSCADA2.NR4242.F_CV,9/1/2019 10:25:07,7.06
WWSCADA2.NR4242.F_CV,9/1/2019 10:27:58,7.02
WWSCADA2.NR4242.F_CV,9/1/2019 10:28:08,7
WWSCADA2.NR4242.F_CV,9/1/2019 10:28:11,7.01
WWSCADA2.NR4242.F_CV,9/1/2019 10:28:13,7
WWSCADA2.NR4242.F_CV,9/1/2019 10:28:25,7.01
WWSCADA2.NR4242.F_CV,9/1/2019 10:28:27,7
WWSCADA2.NR4242.F_CV,9/1/2019 10:28:28,7.01
WWSCADA2.NR4242.F_CV,9/1/2019 10:28:30,7
WWSCADA2.NR4242.F_CV,9/1/2019 10:28:40,7.01
WWSCADA2.NR4242.F_CV,9/1/2019 10:28:41,7
WWSCADA2.NR4242.F_CV,9/1/2019 10:28:44,7.01
