Tagname,TimeStamp,Value
WWSCADA2.NIR33391_AB3_Z3_NITRATE.F_CV,9/1/2019 10:01:22,2.97
WWSCADA2.NIR33391_AB3_Z3_NITRATE.F_CV,9/1/2019 10:01:25,2.925
WWSCADA2.NIR33391_AB3_Z3_NITRATE.F_CV,9/1/2019 10:01:31,2.97
WWSCADA2.NIR33391_AB3_Z3_NITRATE.F_CV,9/1/2019 10:01:34,2.91
WWSCADA2.NIR33391_AB3_Z3_NITRATE.F_CV,9/1/2019 10:01:37,2.985
WWSCADA2.NIR33391_AB3_Z3_NITRATE.F_CV,9/1/2019 10:01:40,2.91
WWSCADA2.NIR33391_AB3_Z3_NITRATE.F_CV,9/1/2019 10:01:43,2.97
WWSCADA2.NIR33391_AB3_Z3_NITRATE.F_CV,9/1/2019 10:01:49,2.91
WWSCADA2.NIR33391_AB3_Z3_NITRATE.F_CV,9/1/2019 10:01:52,2.97
WWSCADA2.NIR33391_AB3_Z3_NITRATE.F_CV,9/1/2019 10:02:01,3.015
WWSCADA2.NIR33391_AB3_Z3_NITRATE.F_CV,9/1/2019 10:02:22,2.97
WWSCADA2.NIR33391_AB3_Z3_NITRATE.F_CV,9/1/2019 10:02:25,3.045
WWSCADA2.NIR33391_AB3_Z3_NITRATE.F_CV,9/1/2019 10:02:28,2.97
WWSCADA2.NIR33391_AB3_Z3_NITRATE.F_CV,9/1/2019 10:02:31,3.03
WWSCADA2.NIR33391_AB3_Z3_NITRATE.F_CV,9/1/2019 10:02:58,2.985
WWSCADA2.NIR33391_AB3_Z3_NITRATE.F_CV,9/1/2019 10:03:04,3.06
WWSCADA2.NIR33391_AB3_Z3_NITRATE.F_CV,9/1/2019 10:03:07,3
WWSCADA2.NIR33391_AB3_Z3_NITRATE.F_CV,9/1/2019 10:03:10,3.06
WWSCADA2.NIR33391_AB3_Z3_NITRATE.F_CV,9/1/2019 10:03:16,3
WWSCADA2.NIR33391_AB3_Z3_NITRATE.F_CV,9/1/2019 10:03:19,3.06
WWSCADA2.NIR33391_AB3_Z3_NITRATE.F_CV,9/1/2019 10:03:25,3
WWSCADA2.NIR33391_AB3_Z3_NITRATE.F_CV,9/1/2019 10:03:28,3.06
WWSCADA2.NIR33391_AB3_Z3_NITRATE.F_CV,9/1/2019 10:03:31,2.985
WWSCADA2.NIR33391_AB3_Z3_NITRATE.F_CV,9/1/2019 10:03:34,3.06
WWSCADA2.NIR33391_AB3_Z3_NITRATE.F_CV,9/1/2019 10:03:37,3.015
WWSCADA2.NIR33391_AB3_Z3_NITRATE.F_CV,9/1/2019 10:03:43,3.06
WWSCADA2.NIR33391_AB3_Z3_NITRATE.F_CV,9/1/2019 10:03:46,3.015
WWSCADA2.NIR33391_AB3_Z3_NITRATE.F_CV,9/1/2019 10:03:52,3.075
WWSCADA2.NIR33391_AB3_Z3_NITRATE.F_CV,9/1/2019 10:03:55,3.015
WWSCADA2.NIR33391_AB3_Z3_NITRATE.F_CV,9/1/2019 10:04:14,3.075
WWSCADA2.NIR33391_AB3_Z3_NITRATE.F_CV,9/1/2019 10:04:17,3.03
WWSCADA2.NIR33391_AB3_Z3_NITRATE.F_CV,9/1/2019 10:04:23,3.075
WWSCADA2.NIR33391_AB3_Z3_NITRATE.F_CV,9/1/2019 10:04:26,3.045
WWSCADA2.NIR33391_AB3_Z3_NITRATE.F_CV,9/1/2019 10:04:32,3.075
WWSCADA2.NIR33391_AB3_Z3_NITRATE.F_CV,9/1/2019 10:04:35,3
WWSCADA2.NIR33391_AB3_Z3_NITRATE.F_CV,9/1/2019 10:04:47,3.06
WWSCADA2.NIR33391_AB3_Z3_NITRATE.F_CV,9/1/2019 10:04:50,3.015
WWSCADA2.NIR33391_AB3_Z3_NITRATE.F_CV,9/1/2019 10:04:53,3.075
WWSCADA2.NIR33391_AB3_Z3_NITRATE.F_CV,9/1/2019 10:04:56,3.045
WWSCADA2.NIR33391_AB3_Z3_NITRATE.F_CV,9/1/2019 10:05:08,3.075
WWSCADA2.NIR33391_AB3_Z3_NITRATE.F_CV,9/1/2019 10:05:14,3.015
WWSCADA2.NIR33391_AB3_Z3_NITRATE.F_CV,9/1/2019 10:05:20,3.075
WWSCADA2.NIR33391_AB3_Z3_NITRATE.F_CV,9/1/2019 10:05:23,3
WWSCADA2.NIR33391_AB3_Z3_NITRATE.F_CV,9/1/2019 10:05:26,3.075
WWSCADA2.NIR33391_AB3_Z3_NITRATE.F_CV,9/1/2019 10:05:29,3.015
WWSCADA2.NIR33391_AB3_Z3_NITRATE.F_CV,9/1/2019 10:05:35,3.06
WWSCADA2.NIR33391_AB3_Z3_NITRATE.F_CV,9/1/2019 10:05:38,3.015
WWSCADA2.NIR33391_AB3_Z3_NITRATE.F_CV,9/1/2019 10:05:41,3.075
WWSCADA2.NIR33391_AB3_Z3_NITRATE.F_CV,9/1/2019 10:05:47,3.015
WWSCADA2.NIR33391_AB3_Z3_NITRATE.F_CV,9/1/2019 10:05:50,3.075
WWSCADA2.NIR33391_AB3_Z3_NITRATE.F_CV,9/1/2019 10:05:53,3
WWSCADA2.NIR33391_AB3_Z3_NITRATE.F_CV,9/1/2019 10:05:56,3.06
WWSCADA2.NIR33391_AB3_Z3_NITRATE.F_CV,9/1/2019 10:06:02,3.015
WWSCADA2.NIR33391_AB3_Z3_NITRATE.F_CV,9/1/2019 10:06:05,3.09
